 - - - Fold 1/6 - - -

Train volume count: 294
Validation volume count: 76
Validation volumes: ['24' '28' '15' '78' '82' '25' '40' '31' '29' '7' '41' '33' '76' '30' '87'
 '77' '79' '43' '47' '35' '16' '44' '26' '81' '46' '45' '50' '18' '32'
 '21' '85' '3' '19' '2' '20' '17' '49' '42' '84' '39' '86']

Epoch [0001/0300], Training Loss: 1.1942, Validation Loss: 0.5188, Dropout p: 0.30, Patience: 0/75            
Epoch [0176/0300], Training Loss: 0.0497, Validation Loss: 0.1078, Dropout p: 0.30, Patience: 60/75            
Epoch [0177/0300], Training Loss: 0.0550, Validation Loss: 0.1068, Dropout p: 0.30, Patience: 61/75            
Epoch [0178/0300], Training Loss: 0.0633, Validation Loss: 0.1107, Dropout p: 0.30, Patience: 62/75            
Epoch [0179/0300], Training Loss: 0.0396, Validation Loss: 0.1101, Dropout p: 0.30, Patience: 63/75            
Epoch [0180/0300], Training Loss: 0.0544, Validation Loss: 0.1074, Dropout p: 0.30, Patience: 64/75            
Epoch [0181/0300], Training Loss: 0.0581, Validation Loss: 0.1105, Dropout p: 0.30, Patience: 65/75            
Epoch [0182/0300], Training Loss: 0.0624, Validation Loss: 0.1064, Dropout p: 0.30, Patience: 66/75            
Epoch [0183/0300], Training Loss: 0.0542, Validation Loss: 0.1114, Dropout p: 0.30, Patience: 67/75            
Epoch [0184/0300], Training Loss: 0.0581, Validation Loss: 0.1087, Dropout p: 0.30, Patience: 68/75            
Epoch [0185/0300], Training Loss: 0.0502, Validation Loss: 0.1063, Dropout p: 0.30, Patience: 69/75            
Epoch [0186/0300], Training Loss: 0.0635, Validation Loss: 0.1063, Dropout p: 0.30, Patience: 70/75            
Epoch [0187/0300], Training Loss: 0.0443, Validation Loss: 0.1118, Dropout p: 0.30, Patience: 71/75            
Epoch [0188/0300], Training Loss: 0.0554, Validation Loss: 0.1083, Dropout p: 0.30, Patience: 72/75            
Epoch [0189/0300], Training Loss: 0.0511, Validation Loss: 0.1058, Dropout p: 0.30, Patience: 73/75            
Epoch [0190/0300], Training Loss: 0.0569, Validation Loss: 0.1107, Dropout p: 0.30, Patience: 74/75            
Epoch [0191/0300], Training Loss: 0.0843, Validation Loss: 0.1087, Dropout p: 0.30, Patience: 75/75            

Evaluating model on test set...
Predicted TBV: 267.70	Actual TBV: 274.21	Difference: 6.51
Predicted TBV: 309.80	Actual TBV: 297.34	Difference: 12.46
Predicted TBV: 206.73	Actual TBV: 193.54	Difference: 13.19
Predicted TBV: 275.04	Actual TBV: 288.02	Difference: 12.98
Predicted TBV: 243.83	Actual TBV: 217.43	Difference: 26.40
Predicted TBV: 255.11	Actual TBV: 244.76	Difference: 10.35
Predicted TBV: 223.76	Actual TBV: 227.86	Difference: 4.10
Predicted TBV: 219.80	Actual TBV: 216.03	Difference: 3.77
Predicted TBV: 321.09	Actual TBV: 287.25	Difference: 33.84
Predicted TBV: 286.66	Actual TBV: 254.41	Difference: 32.25
Predicted TBV: 186.81	Actual TBV: 177.02	Difference: 9.79
Predicted TBV: 313.96	Actual TBV: 318.79	Difference: 4.83
Predicted TBV: 228.06	Actual TBV: 220.38	Difference: 7.68
Predicted TBV: 314.13	Actual TBV: 301.98	Difference: 12.15
Predicted TBV: 169.97	Actual TBV: 174.04	Difference: 4.07
Predicted TBV: 226.17	Actual TBV: 241.29	Difference: 15.12
Predicted TBV: 210.59	Actual TBV: 214.35	Difference: 3.76
Predicted TBV: 198.80	Actual TBV: 208.83	Difference: 10.03
Predicted TBV: 195.53	Actual TBV: 181.75	Difference: 13.78
Predicted TBV: 232.30	Actual TBV: 238.17	Difference: 5.87
Predicted TBV: 170.89	Actual TBV: 152.74	Difference: 18.15
Predicted TBV: 131.08	Actual TBV: 118.78	Difference: 12.30
Predicted TBV: 367.68	Actual TBV: 330.32	Difference: 37.36
Predicted TBV: 215.20	Actual TBV: 219.78	Difference: 4.58
Predicted TBV: 184.62	Actual TBV: 189.84	Difference: 5.22
Predicted TBV: 114.87	Actual TBV: 103.13	Difference: 11.74
Predicted TBV: 203.38	Actual TBV: 207.10	Difference: 3.72
Predicted TBV: 258.80	Actual TBV: 256.54	Difference: 2.26
Predicted TBV: 243.66	Actual TBV: 236.15	Difference: 7.51
Predicted TBV: 248.31	Actual TBV: 219.26	Difference: 29.05
Predicted TBV: 263.73	Actual TBV: 269.49	Difference: 5.76
Predicted TBV: 196.95	Actual TBV: 199.59	Difference: 2.64
Predicted TBV: 182.47	Actual TBV: 180.37	Difference: 2.10
Predicted TBV: 205.71	Actual TBV: 209.36	Difference: 3.65
Predicted TBV: 192.49	Actual TBV: 182.50	Difference: 9.99
Predicted TBV: 200.81	Actual TBV: 208.69	Difference: 7.88
Predicted TBV: 195.24	Actual TBV: 205.68	Difference: 10.44
Predicted TBV: 265.38	Actual TBV: 274.21	Difference: 8.83
Predicted TBV: 167.17	Actual TBV: 173.22	Difference: 6.05
Predicted TBV: 169.20	Actual TBV: 178.10	Difference: 8.90

Evaluating model with 30 Bayesian runs...

Evaluating model with transforms and dropout...
Refused raster with error 11.58. TBV: 26.40.
Refused raster with error 11.30. TBV: 3.77.
Refused raster with error 14.24. TBV: 33.84.
Refused raster with error 11.45. TBV: 7.68.
Refused raster with error 12.20. TBV: 12.15.
Refused raster with error 10.91. TBV: 37.36.
Refused raster with error 12.63. TBV: 5.76.
Refused raster with error 10.88. TBV: 8.83.
Refused raster with error 11.63. TBV: 14.70.
Refused raster with error 11.15. TBV: 26.17.
Refused raster with error 10.65. TBV: 0.21.
Refused raster with error 17.65. TBV: 31.58.
Refused raster with error 13.50. TBV: 10.59.
Refused raster with error 11.37. TBV: 9.59.
Refused raster with error 13.19. TBV: 11.02.
Refused raster with error 11.83. TBV: 22.91.
Refused raster with error 10.50. TBV: 18.35.

Evaluating model with transforms only...
Refused raster with error 6.28. TBV: 26.40.
Refused raster with error 9.14. TBV: 3.77.
Refused raster with error 6.90. TBV: 32.25.
Refused raster with error 8.87. TBV: 12.15.
Refused raster with error 5.69. TBV: 10.44.
Refused raster with error 8.91. TBV: 6.05.
Refused raster with error 8.61. TBV: 26.17.
Refused raster with error 6.93. TBV: 21.40.
Refused raster with error 11.25. TBV: 31.58.
Refused raster with error 5.72. TBV: 9.59.
Refused raster with error 6.23. TBV: 11.02.
Refused raster with error 5.88. TBV: 18.35.

Evaluating model with dropout only...
Refused raster with error 14.18. TBV: 6.51.
Refused raster with error 10.67. TBV: 26.40.
Refused raster with error 14.70. TBV: 33.84.
Refused raster with error 9.50. TBV: 12.15.
Refused raster with error 10.29. TBV: 5.76.
Refused raster with error 13.05. TBV: 8.83.
Refused raster with error 10.08. TBV: 14.70.
Refused raster with error 10.42. TBV: 10.59.
Refused raster with error 9.63. TBV: 9.59.
Refused raster with error 10.67. TBV: 11.02.

- - - - - -
Non-bayesian prediction:
Total Raster Count: 74
Mean Absolute Error: 12.26 cc
Standard Deviation: 9.31 cc
Big error count (>30): 6
Big error mean: 33.56 cc
Big error std: 2.35 cc
- - - - - -

Bayesian prediction Dropout + Transforms Bayes:
Refused Raster Count: 17
Refused Raster Percentage: 22.97%
Refusal threshold: 10.35
Mean Absolute Error: 10.98 cc
Standard Deviation: 8.38 cc
Big error count (>30): 3
Big error mean: 32.86 cc
Big error std: 2.09 cc
- - - - - -

Bayesian prediction Transforms Bayes:
Refused Raster Count: 12
Refused Raster Percentage: 16.22%
Refusal threshold: 5.625
Mean Absolute Error: 11.26 cc
Standard Deviation: 8.93 cc
Big error count (>30): 4
Big error mean: 34.38 cc
Big error std: 2.48 cc
- - - - - -

Bayesian prediction Dropout Bayes:
Refused Raster Count: 10
Refused Raster Percentage: 13.51%
Refusal threshold: 9.0
Mean Absolute Error: 11.99 cc
Standard Deviation: 9.39 cc
Big error count (>30): 5
Big error mean: 33.51 cc
Big error std: 2.57 cc
- - - - - -

 - - - Fold 5/6 - - -

Train volume count: 321
Validation volume count: 49
Validation volumes: ['23' '48' '38' '1' '80' '22' '27' '36' '24' '28' '15' '78' '82' '25' '40'
 '31' '29' '7' '41' '33' '76' '30' '87' '77' '79' '43' '47' '35' '16' '44'
 '26' '81' '19' '2' '20' '17' '49' '42' '84' '39' '86']

Epoch [0001/0300], Training Loss: 1.1484, Validation Loss: 0.4366, Dropout p: 0.30, Patience: 0/75            
Epoch [0002/0300], Training Loss: 1.0776, Validation Loss: 0.4108, Dropout p: 0.30, Patience: 0/75            
Epoch [0003/0300], Training Loss: 0.9397, Validation Loss: 0.3175, Dropout p: 0.30, Patience: 0/75            
Epoch [0004/0300], Training Loss: 0.7545, Validation Loss: 0.5738, Dropout p: 0.30, Patience: 0/75            
Epoch [0005/0300], Training Loss: 0.6203, Validation Loss: 0.7557, Dropout p: 0.30, Patience: 0/75            
Epoch [0006/0300], Training Loss: 0.6909, Validation Loss: 0.1403, Dropout p: 0.30, Patience: 0/75            
Epoch [0007/0300], Training Loss: 0.5788, Validation Loss: 0.5839, Dropout p: 0.30, Patience: 0/75            
Epoch [0008/0300], Training Loss: 0.4505, Validation Loss: 0.1296, Dropout p: 0.30, Patience: 0/75            
Epoch [0009/0300], Training Loss: 0.4744, Validation Loss: 0.1189, Dropout p: 0.30, Patience: 0/75            
Epoch [0010/0300], Training Loss: 0.3991, Validation Loss: 0.1716, Dropout p: 0.30, Patience: 0/75            
Epoch [0011/0300], Training Loss: 0.4531, Validation Loss: 0.1062, Dropout p: 0.30, Patience: 0/75            
Epoch [0012/0300], Training Loss: 0.3928, Validation Loss: 0.2068, Dropout p: 0.30, Patience: 0/75            
Epoch [0013/0300], Training Loss: 0.4103, Validation Loss: 0.0861, Dropout p: 0.30, Patience: 0/75            
Epoch [0014/0300], Training Loss: 0.2853, Validation Loss: 0.1991, Dropout p: 0.30, Patience: 0/75            
Epoch [0015/0300], Training Loss: 0.3933, Validation Loss: 0.0994, Dropout p: 0.30, Patience: 0/75            
Epoch [0016/0300], Training Loss: 0.3168, Validation Loss: 0.1488, Dropout p: 0.30, Patience: 0/75            
Epoch [0017/0300], Training Loss: 0.3873, Validation Loss: 0.0778, Dropout p: 0.30, Patience: 0/75            
Epoch [0018/0300], Training Loss: 0.3843, Validation Loss: 0.0701, Dropout p: 0.30, Patience: 0/75            
Epoch [0019/0300], Training Loss: 0.3569, Validation Loss: 0.1372, Dropout p: 0.30, Patience: 0/75            
Epoch [0020/0300], Training Loss: 0.2491, Validation Loss: 0.0714, Dropout p: 0.30, Patience: 0/75            
Epoch [0021/0300], Training Loss: 0.3200, Validation Loss: 0.1192, Dropout p: 0.30, Patience: 0/75            
Epoch [0022/0300], Training Loss: 0.2852, Validation Loss: 0.1328, Dropout p: 0.30, Patience: 0/75            
Epoch [0023/0300], Training Loss: 0.5380, Validation Loss: 0.0892, Dropout p: 0.30, Patience: 0/75            
Epoch [0024/0300], Training Loss: 0.2988, Validation Loss: 0.0876, Dropout p: 0.30, Patience: 0/75            
Epoch [0025/0300], Training Loss: 0.2385, Validation Loss: 0.0549, Dropout p: 0.30, Patience: 0/75            
Epoch [0026/0300], Training Loss: 0.2306, Validation Loss: 0.1062, Dropout p: 0.30, Patience: 0/75            
Epoch [0027/0300], Training Loss: 0.2974, Validation Loss: 0.0893, Dropout p: 0.30, Patience: 0/75            
Epoch [0028/0300], Training Loss: 0.2879, Validation Loss: 0.0794, Dropout p: 0.30, Patience: 0/75            
Epoch [0029/0300], Training Loss: 0.2277, Validation Loss: 0.0645, Dropout p: 0.30, Patience: 0/75            
Epoch [0030/0300], Training Loss: 0.2375, Validation Loss: 0.0912, Dropout p: 0.30, Patience: 0/75            
Epoch [0031/0300], Training Loss: 0.1955, Validation Loss: 0.0660, Dropout p: 0.30, Patience: 0/75            
Epoch [0032/0300], Training Loss: 0.3686, Validation Loss: 0.2618, Dropout p: 0.30, Patience: 0/75            
Epoch [0033/0300], Training Loss: 0.2245, Validation Loss: 0.0654, Dropout p: 0.30, Patience: 0/75            
Epoch [0034/0300], Training Loss: 0.2384, Validation Loss: 0.0619, Dropout p: 0.30, Patience: 0/75            
Epoch [0035/0300], Training Loss: 0.2745, Validation Loss: 0.0598, Dropout p: 0.30, Patience: 0/75            
Epoch [0036/0300], Training Loss: 0.3098, Validation Loss: 0.0607, Dropout p: 0.30, Patience: 0/75            
Epoch [0037/0300], Training Loss: 0.2213, Validation Loss: 0.0837, Dropout p: 0.30, Patience: 0/75            
Epoch [0038/0300], Training Loss: 0.2570, Validation Loss: 0.1460, Dropout p: 0.30, Patience: 0/75            
Epoch [0039/0300], Training Loss: 0.1873, Validation Loss: 0.0741, Dropout p: 0.30, Patience: 0/75            
Epoch [0040/0300], Training Loss: 0.2231, Validation Loss: 0.0881, Dropout p: 0.30, Patience: 0/75            
Epoch [0041/0300], Training Loss: 0.1736, Validation Loss: 0.0648, Dropout p: 0.30, Patience: 0/75            
Epoch [0042/0300], Training Loss: 0.2093, Validation Loss: 0.0737, Dropout p: 0.30, Patience: 0/75            
Epoch [0043/0300], Training Loss: 0.1588, Validation Loss: 0.0516, Dropout p: 0.30, Patience: 0/75            
Epoch [0044/0300], Training Loss: 0.2004, Validation Loss: 0.0472, Dropout p: 0.30, Patience: 0/75            
Epoch [0045/0300], Training Loss: 0.2029, Validation Loss: 0.0433, Dropout p: 0.30, Patience: 0/75            
Epoch [0046/0300], Training Loss: 0.2172, Validation Loss: 0.0927, Dropout p: 0.30, Patience: 0/75            
Epoch [0047/0300], Training Loss: 0.1490, Validation Loss: 0.0464, Dropout p: 0.30, Patience: 0/75            
Epoch [0048/0300], Training Loss: 0.3340, Validation Loss: 0.0941, Dropout p: 0.30, Patience: 0/75            
Epoch [0049/0300], Training Loss: 0.1877, Validation Loss: 0.0569, Dropout p: 0.30, Patience: 0/75            
Epoch [0050/0300], Training Loss: 0.2835, Validation Loss: 0.1261, Dropout p: 0.30, Patience: 0/75            
Epoch [0051/0300], Training Loss: 0.1329, Validation Loss: 0.0541, Dropout p: 0.30, Patience: 0/75            
Epoch [0052/0300], Training Loss: 0.1307, Validation Loss: 0.0771, Dropout p: 0.30, Patience: 0/75            
Epoch [0053/0300], Training Loss: 0.1174, Validation Loss: 0.0652, Dropout p: 0.30, Patience: 0/75            
Epoch [0054/0300], Training Loss: 0.1647, Validation Loss: 0.0479, Dropout p: 0.30, Patience: 0/75            
Epoch [0055/0300], Training Loss: 0.1438, Validation Loss: 0.0879, Dropout p: 0.30, Patience: 0/75            
Epoch [0056/0300], Training Loss: 0.1687, Validation Loss: 0.0500, Dropout p: 0.30, Patience: 0/75            
Epoch [0057/0300], Training Loss: 0.2514, Validation Loss: 0.0463, Dropout p: 0.30, Patience: 0/75            
Epoch [0058/0300], Training Loss: 0.1302, Validation Loss: 0.0554, Dropout p: 0.30, Patience: 0/75            
Epoch [0059/0300], Training Loss: 0.1921, Validation Loss: 0.0823, Dropout p: 0.30, Patience: 0/75            
Epoch [0060/0300], Training Loss: 0.1065, Validation Loss: 0.0660, Dropout p: 0.30, Patience: 0/75            
Epoch [0061/0300], Training Loss: 0.1078, Validation Loss: 0.0548, Dropout p: 0.30, Patience: 0/75            
Epoch [0062/0300], Training Loss: 0.1267, Validation Loss: 0.0912, Dropout p: 0.30, Patience: 0/75            
Epoch [0063/0300], Training Loss: 0.1262, Validation Loss: 0.0570, Dropout p: 0.30, Patience: 0/75            
Epoch [0064/0300], Training Loss: 0.1277, Validation Loss: 0.0394, Dropout p: 0.30, Patience: 0/75            
Epoch [0065/0300], Training Loss: 0.1651, Validation Loss: 0.0525, Dropout p: 0.30, Patience: 0/75            
Epoch [0066/0300], Training Loss: 0.1242, Validation Loss: 0.0980, Dropout p: 0.30, Patience: 0/75            
Epoch [0067/0300], Training Loss: 0.1416, Validation Loss: 0.0407, Dropout p: 0.30, Patience: 0/75            
Epoch [0068/0300], Training Loss: 0.1373, Validation Loss: 0.0621, Dropout p: 0.30, Patience: 0/75            
Epoch [0069/0300], Training Loss: 0.1201, Validation Loss: 0.0887, Dropout p: 0.30, Patience: 0/75            
Epoch [0070/0300], Training Loss: 0.1548, Validation Loss: 0.0541, Dropout p: 0.30, Patience: 0/75            
Epoch [0071/0300], Training Loss: 0.1856, Validation Loss: 0.0442, Dropout p: 0.30, Patience: 0/75            
Epoch [0072/0300], Training Loss: 0.1065, Validation Loss: 0.0661, Dropout p: 0.30, Patience: 0/75            
Epoch [0073/0300], Training Loss: 0.1136, Validation Loss: 0.0815, Dropout p: 0.30, Patience: 0/75            
Epoch [0074/0300], Training Loss: 0.1205, Validation Loss: 0.0698, Dropout p: 0.30, Patience: 0/75            
Epoch [0075/0300], Training Loss: 0.0916, Validation Loss: 0.0389, Dropout p: 0.30, Patience: 0/75            
Epoch [0076/0300], Training Loss: 0.0909, Validation Loss: 0.0423, Dropout p: 0.30, Patience: 0/75            
Epoch [0077/0300], Training Loss: 0.1015, Validation Loss: 0.0877, Dropout p: 0.30, Patience: 0/75            
Epoch [0078/0300], Training Loss: 0.0964, Validation Loss: 0.0551, Dropout p: 0.30, Patience: 0/75            
Epoch [0079/0300], Training Loss: 0.1058, Validation Loss: 0.0577, Dropout p: 0.30, Patience: 0/75            
Epoch [0080/0300], Training Loss: 0.0745, Validation Loss: 0.0897, Dropout p: 0.30, Patience: 0/75            
Epoch [0081/0300], Training Loss: 0.1001, Validation Loss: 0.0776, Dropout p: 0.30, Patience: 0/75            
Epoch [0082/0300], Training Loss: 0.0783, Validation Loss: 0.0792, Dropout p: 0.30, Patience: 0/75            
Epoch [0083/0300], Training Loss: 0.0889, Validation Loss: 0.0732, Dropout p: 0.30, Patience: 0/75            
Epoch [0084/0300], Training Loss: 0.1970, Validation Loss: 0.0508, Dropout p: 0.30, Patience: 0/75            
Epoch [0085/0300], Training Loss: 0.0744, Validation Loss: 0.0600, Dropout p: 0.30, Patience: 0/75            
Epoch [0086/0300], Training Loss: 0.1242, Validation Loss: 0.0580, Dropout p: 0.30, Patience: 0/75            
Epoch [0087/0300], Training Loss: 0.1652, Validation Loss: 0.0587, Dropout p: 0.30, Patience: 0/75            
Epoch [0088/0300], Training Loss: 0.0962, Validation Loss: 0.1103, Dropout p: 0.30, Patience: 0/75            
Epoch [0089/0300], Training Loss: 0.0760, Validation Loss: 0.0540, Dropout p: 0.30, Patience: 0/75            
Epoch [0090/0300], Training Loss: 0.0715, Validation Loss: 0.0688, Dropout p: 0.30, Patience: 0/75            
Epoch [0091/0300], Training Loss: 0.0762, Validation Loss: 0.0596, Dropout p: 0.30, Patience: 0/75            
Epoch [0092/0300], Training Loss: 0.0793, Validation Loss: 0.0488, Dropout p: 0.30, Patience: 0/75            
Epoch [0093/0300], Training Loss: 0.0784, Validation Loss: 0.0737, Dropout p: 0.30, Patience: 0/75            
Epoch [0094/0300], Training Loss: 0.0879, Validation Loss: 0.0917, Dropout p: 0.30, Patience: 0/75            
Epoch [0095/0300], Training Loss: 0.0686, Validation Loss: 0.0756, Dropout p: 0.30, Patience: 0/75            
Epoch [0096/0300], Training Loss: 0.0736, Validation Loss: 0.0724, Dropout p: 0.30, Patience: 0/75            
Epoch [0097/0300], Training Loss: 0.0894, Validation Loss: 0.0419, Dropout p: 0.30, Patience: 0/75            
Epoch [0098/0300], Training Loss: 0.0650, Validation Loss: 0.0901, Dropout p: 0.30, Patience: 0/75            
Epoch [0099/0300], Training Loss: 0.0772, Validation Loss: 0.0812, Dropout p: 0.30, Patience: 0/75            
Epoch [0100/0300], Training Loss: 0.0572, Validation Loss: 0.0655, Dropout p: 0.30, Patience: 0/75            
Epoch [0101/0300], Training Loss: 0.0975, Validation Loss: 0.0698, Dropout p: 0.30, Patience: 0/75            
Epoch [0102/0300], Training Loss: 0.0785, Validation Loss: 0.0571, Dropout p: 0.30, Patience: 0/75            
Epoch [0103/0300], Training Loss: 0.2010, Validation Loss: 0.0741, Dropout p: 0.30, Patience: 1/75            
Epoch [0104/0300], Training Loss: 0.0796, Validation Loss: 0.0555, Dropout p: 0.30, Patience: 0/75            
Epoch [0105/0300], Training Loss: 0.0759, Validation Loss: 0.0724, Dropout p: 0.30, Patience: 1/75            
Epoch [0106/0300], Training Loss: 0.0683, Validation Loss: 0.0576, Dropout p: 0.30, Patience: 2/75            
Epoch [0107/0300], Training Loss: 0.0758, Validation Loss: 0.0613, Dropout p: 0.30, Patience: 3/75            
Epoch [0108/0300], Training Loss: 0.0694, Validation Loss: 0.0635, Dropout p: 0.30, Patience: 4/75            
Epoch [0109/0300], Training Loss: 0.0737, Validation Loss: 0.0632, Dropout p: 0.30, Patience: 5/75            
Epoch [0110/0300], Training Loss: 0.0648, Validation Loss: 0.0495, Dropout p: 0.30, Patience: 0/75            
Epoch [0111/0300], Training Loss: 0.0756, Validation Loss: 0.0515, Dropout p: 0.30, Patience: 1/75            
Epoch [0112/0300], Training Loss: 0.0604, Validation Loss: 0.0611, Dropout p: 0.30, Patience: 2/75            
Epoch [0113/0300], Training Loss: 0.0513, Validation Loss: 0.0628, Dropout p: 0.30, Patience: 3/75            
Epoch [0114/0300], Training Loss: 0.0501, Validation Loss: 0.0577, Dropout p: 0.30, Patience: 4/75            
Epoch [0115/0300], Training Loss: 0.0721, Validation Loss: 0.0621, Dropout p: 0.30, Patience: 5/75            
Epoch [0116/0300], Training Loss: 0.0579, Validation Loss: 0.0790, Dropout p: 0.30, Patience: 6/75            
Epoch [0117/0300], Training Loss: 0.0721, Validation Loss: 0.0631, Dropout p: 0.30, Patience: 7/75            
Epoch [0118/0300], Training Loss: 0.0781, Validation Loss: 0.0722, Dropout p: 0.30, Patience: 8/75            
Epoch [0119/0300], Training Loss: 0.0565, Validation Loss: 0.0622, Dropout p: 0.30, Patience: 9/75            
Epoch [0120/0300], Training Loss: 0.0613, Validation Loss: 0.0647, Dropout p: 0.30, Patience: 10/75            
Epoch [0121/0300], Training Loss: 0.0723, Validation Loss: 0.0683, Dropout p: 0.30, Patience: 11/75            
Epoch [0122/0300], Training Loss: 0.0621, Validation Loss: 0.0709, Dropout p: 0.30, Patience: 12/75            
Epoch [0123/0300], Training Loss: 0.0607, Validation Loss: 0.0659, Dropout p: 0.30, Patience: 13/75            
Epoch [0124/0300], Training Loss: 0.0536, Validation Loss: 0.0498, Dropout p: 0.30, Patience: 14/75            
Epoch [0125/0300], Training Loss: 0.2312, Validation Loss: 0.0802, Dropout p: 0.30, Patience: 15/75            
Epoch [0126/0300], Training Loss: 0.0450, Validation Loss: 0.0685, Dropout p: 0.30, Patience: 16/75            
Epoch [0127/0300], Training Loss: 0.0446, Validation Loss: 0.0642, Dropout p: 0.30, Patience: 17/75            
Epoch [0128/0300], Training Loss: 0.0703, Validation Loss: 0.0704, Dropout p: 0.30, Patience: 18/75            
Epoch [0129/0300], Training Loss: 0.0730, Validation Loss: 0.0679, Dropout p: 0.30, Patience: 19/75            
Epoch [0130/0300], Training Loss: 0.0517, Validation Loss: 0.0622, Dropout p: 0.30, Patience: 20/75            
Epoch [0131/0300], Training Loss: 0.0594, Validation Loss: 0.0766, Dropout p: 0.30, Patience: 21/75            
Epoch [0132/0300], Training Loss: 0.0532, Validation Loss: 0.0672, Dropout p: 0.30, Patience: 22/75            
Epoch [0133/0300], Training Loss: 0.0476, Validation Loss: 0.0591, Dropout p: 0.30, Patience: 23/75            
Epoch [0134/0300], Training Loss: 0.1721, Validation Loss: 0.0736, Dropout p: 0.30, Patience: 24/75            
Epoch [0135/0300], Training Loss: 0.0492, Validation Loss: 0.0681, Dropout p: 0.30, Patience: 25/75            
Epoch [0136/0300], Training Loss: 0.0548, Validation Loss: 0.0579, Dropout p: 0.30, Patience: 26/75            
Epoch [0137/0300], Training Loss: 0.0522, Validation Loss: 0.0786, Dropout p: 0.30, Patience: 27/75            
Epoch [0138/0300], Training Loss: 0.0571, Validation Loss: 0.0718, Dropout p: 0.30, Patience: 28/75            
Epoch [0139/0300], Training Loss: 0.0571, Validation Loss: 0.0642, Dropout p: 0.30, Patience: 29/75            
Epoch [0140/0300], Training Loss: 0.0368, Validation Loss: 0.0696, Dropout p: 0.30, Patience: 30/75            
Epoch [0141/0300], Training Loss: 0.0429, Validation Loss: 0.0674, Dropout p: 0.30, Patience: 31/75            
Epoch [0142/0300], Training Loss: 0.0553, Validation Loss: 0.0654, Dropout p: 0.30, Patience: 32/75            
Epoch [0143/0300], Training Loss: 0.0731, Validation Loss: 0.0716, Dropout p: 0.30, Patience: 33/75            
Epoch [0144/0300], Training Loss: 0.0500, Validation Loss: 0.0753, Dropout p: 0.30, Patience: 34/75            
Epoch [0145/0300], Training Loss: 0.0442, Validation Loss: 0.0722, Dropout p: 0.30, Patience: 35/75            
Epoch [0146/0300], Training Loss: 0.0580, Validation Loss: 0.0628, Dropout p: 0.30, Patience: 36/75            
Epoch [0147/0300], Training Loss: 0.0695, Validation Loss: 0.0749, Dropout p: 0.30, Patience: 37/75            
Epoch [0148/0300], Training Loss: 0.0565, Validation Loss: 0.0830, Dropout p: 0.30, Patience: 38/75            
Epoch [0149/0300], Training Loss: 0.0436, Validation Loss: 0.0658, Dropout p: 0.30, Patience: 39/75            
Epoch [0150/0300], Training Loss: 0.0475, Validation Loss: 0.0732, Dropout p: 0.30, Patience: 40/75            
Epoch [0151/0300], Training Loss: 0.0520, Validation Loss: 0.0681, Dropout p: 0.30, Patience: 41/75            
Epoch [0152/0300], Training Loss: 0.0478, Validation Loss: 0.0734, Dropout p: 0.30, Patience: 42/75            
Epoch [0153/0300], Training Loss: 0.0440, Validation Loss: 0.0652, Dropout p: 0.30, Patience: 43/75            
Epoch [0154/0300], Training Loss: 0.0626, Validation Loss: 0.0653, Dropout p: 0.30, Patience: 44/75            
Epoch [0155/0300], Training Loss: 0.0493, Validation Loss: 0.0707, Dropout p: 0.30, Patience: 45/75            
Epoch [0156/0300], Training Loss: 0.0461, Validation Loss: 0.0697, Dropout p: 0.30, Patience: 46/75            
Epoch [0157/0300], Training Loss: 0.0568, Validation Loss: 0.0647, Dropout p: 0.30, Patience: 47/75            
Epoch [0158/0300], Training Loss: 0.2326, Validation Loss: 0.0790, Dropout p: 0.30, Patience: 48/75            
Epoch [0159/0300], Training Loss: 0.0981, Validation Loss: 0.0683, Dropout p: 0.30, Patience: 49/75            
Epoch [0160/0300], Training Loss: 0.0547, Validation Loss: 0.0636, Dropout p: 0.30, Patience: 50/75            
Epoch [0161/0300], Training Loss: 0.2480, Validation Loss: 0.0785, Dropout p: 0.30, Patience: 51/75            
Epoch [0162/0300], Training Loss: 0.0509, Validation Loss: 0.0676, Dropout p: 0.30, Patience: 52/75            
Epoch [0163/0300], Training Loss: 0.0491, Validation Loss: 0.0669, Dropout p: 0.30, Patience: 53/75            
Epoch [0164/0300], Training Loss: 0.0455, Validation Loss: 0.0703, Dropout p: 0.30, Patience: 54/75            
Epoch [0165/0300], Training Loss: 0.0532, Validation Loss: 0.0749, Dropout p: 0.30, Patience: 55/75            
Epoch [0166/0300], Training Loss: 0.0588, Validation Loss: 0.0727, Dropout p: 0.30, Patience: 56/75            
Epoch [0167/0300], Training Loss: 0.0496, Validation Loss: 0.0642, Dropout p: 0.30, Patience: 57/75            
Epoch [0168/0300], Training Loss: 0.0481, Validation Loss: 0.0685, Dropout p: 0.30, Patience: 58/75            
Epoch [0169/0300], Training Loss: 0.0582, Validation Loss: 0.0723, Dropout p: 0.30, Patience: 59/75            
Epoch [0170/0300], Training Loss: 0.0505, Validation Loss: 0.0739, Dropout p: 0.30, Patience: 60/75            
Epoch [0171/0300], Training Loss: 0.0460, Validation Loss: 0.0667, Dropout p: 0.30, Patience: 61/75            
Epoch [0172/0300], Training Loss: 0.0512, Validation Loss: 0.0675, Dropout p: 0.30, Patience: 62/75            
